adv_samples,attack_capture_precision,attack_capture_precision_ci_lower,attack_capture_precision_ci_upper,attack_capture_rate,attack_capture_rate_ci_lower,attack_capture_rate_ci_upper,baseline_clean_f1,captured_adversarial_count,clean_review_count,clean_review_count_denominator,clean_review_rate,clean_review_rate_ci_lower,clean_review_rate_ci_upper,clean_samples,conditional_review_count,conditional_review_count_denominator,conditional_review_rate,conditional_review_rate_ci_lower,conditional_review_rate_ci_upper,coverage,coverage_ci_lower,coverage_ci_upper,coverage_count,coverage_count_denominator,method,method_family,nominal_budget,number_needed_to_review,raw_adversarial_benign_count,raw_adversarial_benign_rate,raw_adversarial_benign_rate_ci_lower,raw_adversarial_benign_rate_ci_upper,raw_adversarial_count,raw_bypass_capture_rate,raw_bypass_capture_rate_ci_lower,raw_bypass_capture_rate_ci_upper,residual_silent_bypass_count,residual_silent_bypass_rate,residual_silent_bypass_rate_ci_lower,residual_silent_bypass_rate_ci_upper,role_manifest_sha256,selective_risk,selective_risk_ci_lower,selective_risk_ci_upper,selective_risk_count_denominator,selective_risk_error_count,target,threshold,total_review_count
200,0.07777777777777778,0.038184815317289005,0.15193860182592026,0.035,0.017055542008567192,0.07047061152229071,0.9432404540763674,7,83,2451,0.0338637290901672,0.027400858480694006,0.041785466448935445,2451,83,1446,0.05739972337482711,0.04654203429247965,0.0706028147442169,0.5560995512035903,0.5363573650644082,0.5756661625698813,1363,2451,Quarantine / Isolation Forest / nominal_budget=0.03,Isolation Forest,0.03,12.857142857142858,144,0.72,0.6540769541334929,0.7776311022605097,200,0.04861111111111111,0.023743988255155446,0.0969356841656416,137,0.685,0.6176504391426966,0.745376790097715,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.009537784299339692,0.00558235719937494,0.016250064277246953,1363,13,cwe119,0.5167538833209704,90
200,0.0851063829787234,0.049353746803088794,0.14286648521736012,0.06,0.034652194254331865,0.10193169295766269,0.9432404540763674,12,129,2451,0.0526315789473684,0.04447072615019461,0.06219256075163357,2451,129,1446,0.08921161825726141,0.07558711072938885,0.10501295228279513,0.5373317013463892,0.5175493109480218,0.5569972547140691,1317,2451,Quarantine / Isolation Forest / nominal_budget=0.05,Isolation Forest,0.05,11.75,144,0.72,0.6540769541334929,0.7776311022605097,200,0.08333333333333333,0.04831146161870116,0.1400082360004961,132,0.66,0.5918849552683626,0.7220845402909121,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.008352315869400152,0.00467014522169519,0.014894245832297408,1317,11,cwe119,0.5051840244640587,141
200,0.07172995780590717,0.04526378947684068,0.11185807403448689,0.085,0.053745750177475606,0.13189587071565564,0.9432404540763674,17,220,2451,0.0897592819257445,0.07907586126574566,0.10172663301586694,2451,220,1446,0.15214384508990317,0.13455514287523557,0.17157588691454312,0.5002039983680131,0.4804245878660862,0.5199827704162203,1226,2451,Quarantine / Isolation Forest / nominal_budget=0.10,Isolation Forest,0.1,13.941176470588236,144,0.72,0.6540769541334929,0.7776311022605097,200,0.11805555555555555,0.07502830197176064,0.18093142084583685,127,0.635,0.566317026527406,0.698594735350732,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.0065252854812398045,0.003310112921917627,0.0128232339240411,1226,8,cwe119,0.4923692330773555,237
200,0.07357859531772576,0.04908932302075937,0.10888593904208792,0.11,0.07377244460125301,0.1609269099730149,0.9432404540763674,22,277,2451,0.1130150958792329,0.10108147109973044,0.1261598673648241,2451,277,1446,0.19156293222683266,0.17210707408243253,0.2126532425900154,0.4769481844145247,0.45722616305787844,0.49674235104148623,1169,2451,Quarantine / Isolation Forest / nominal_budget=0.15,Isolation Forest,0.15,13.590909090909092,144,0.72,0.6540769541334929,0.7776311022605097,200,0.1527777777777778,0.1031088593295453,0.22049088868645247,122,0.61,0.5409374595716976,0.6749165686253038,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.006843455945252352,0.0034716967745450234,0.013445729422722036,1169,8,cwe119,0.4867299256322963,299
200,0.09230769230769231,0.042995089611340964,0.18712000515960386,0.03,0.013820314340111346,0.06389429245451923,0.9432404540763674,6,59,2451,0.0240718074255405,0.01870782601421354,0.03092530136470353,2451,59,1446,0.04080221300138313,0.0317632759153634,0.05227450496020928,0.5658914728682171,0.5461815000061139,0.5853952251788881,1387,2451,Quarantine / One-Class SVM / nominal_budget=0.01,One-Class SVM,0.01,10.833333333333334,144,0.72,0.6540769541334929,0.7776311022605097,200,0.041666666666666664,0.01923388666249415,0.08791778071862286,138,0.69,0.6228282243374195,0.750010551639219,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.011535688536409516,0.007113001389917763,0.018656620728684015,1387,16,cwe119,-28.9720530226319,65
200,0.08035714285714286,0.04285057783689979,0.1456955527371424,0.045,0.023852543001492997,0.08329670400181957,0.9432404540763674,9,103,2451,0.0420236638106895,0.034770959635468564,0.050709696586421195,2451,103,1446,0.07123098201936376,0.059078745429355504,0.08565532707494429,0.5479396164830681,0.5281764851246767,0.5675527112173525,1343,2451,Quarantine / One-Class SVM / nominal_budget=0.03,One-Class SVM,0.03,12.444444444444445,144,0.72,0.6540769541334929,0.7776311022605097,200,0.0625,0.03322664843371556,0.11450903406644158,135,0.675,0.6073198511602996,0.7360842846076571,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.011913626209977662,0.007346450558639675,0.019265040041061054,1343,16,cwe119,-32.755434253976,112
200,0.07746478873239436,0.0438034341465339,0.13338526808981097,0.055,0.030985341703458846,0.0957869987723084,0.9432404540763674,11,131,2451,0.0534475724194206,0.04522136570812163,0.06307135432293258,2451,131,1446,0.09059474412171507,0.0768650460101833,0.10649393934876099,0.536515707874337,0.5167322078698877,0.5561849246629771,1315,2451,Quarantine / One-Class SVM / nominal_budget=0.05,One-Class SVM,0.05,12.909090909090908,144,0.72,0.6540769541334929,0.7776311022605097,200,0.0763888888888889,0.04318732966175299,0.13160436291776428,133,0.665,0.5970219120796653,0.7267591302158368,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.011406844106463879,0.00692477052215461,0.018735219611121234,1315,15,cwe119,-34.33992756703556,142
200,0.10996563573883161,0.07897792605347664,0.15111678007111706,0.16,0.11567412031587021,0.21714070162067106,0.9432404540763674,32,259,2451,0.1056711546307629,0.09411174477708956,0.1184646955244307,2451,259,1446,0.17911479944674966,0.16020908472578,0.19972093082582498,0.4842921256629947,0.4645473608213264,0.5040860514410724,1187,2451,Quarantine / One-Class SVM / nominal_budget=0.10,One-Class SVM,0.1,9.09375,144,0.72,0.6540769541334929,0.7776311022605097,200,0.2222222222222222,0.16203742244608532,0.29684237596671287,112,0.56,0.4907167533465867,0.6270218074881414,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.009267059814658803,0.005182372743202581,0.016517794503481335,1187,11,cwe119,-36.26885064231354,291
200,0.09156626506024096,0.06743851718730633,0.12318601899280048,0.19,0.14167171527790676,0.2500123870759985,0.9432404540763674,38,377,2451,0.1538147694818441,0.1400747692802777,0.16863822564557837,2451,377,1446,0.2607192254495159,0.2387458539056071,0.2839605801048569,0.4361485108119135,0.41663102361996807,0.455865834018095,1069,2451,Quarantine / One-Class SVM / nominal_budget=0.15,One-Class SVM,0.15,10.921052631578947,144,0.72,0.6540769541334929,0.7776311022605097,200,0.2638888888888889,0.19871472732721673,0.3413331013236618,106,0.53,0.4609168291500183,0.5979524512673458,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.01028999064546305,0.005755358529819598,0.01833157305567299,1069,11,cwe119,-37.197995121516094,415
200,0.0,0.0,0.4898908364545972,0.0,0.0,0.018845326377266564,0.9432404540763674,0,4,2451,0.0016319869441044,0.000634825185046439,0.004188891140154766,2451,4,1446,0.0027662517289073307,0.0010762509873095982,0.007091165352354193,0.5883312933496532,0.568724580516668,0.6076615557220498,1442,2451,Quarantine / Local Outlier Factor / nominal_budget=0.01,Local Outlier Factor,0.01,,144,0.72,0.6540769541334929,0.7776311022605097,200,0.0,0.0,0.025983637143036732,144,0.72,0.6540769541334929,0.7776311022605097,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.013176144244105409,0.008451327699369598,0.020487847177260557,1442,19,cwe119,17.251826080072682,4
200,0.0,3.469446951953614e-18,0.04423530964197382,0.0,0.0,0.018845326377266564,0.9432404540763674,0,83,2451,0.0338637290901672,0.027400858480694006,0.041785466448935445,2451,83,1446,0.05739972337482711,0.04654203429247965,0.0706028147442169,0.5560995512035903,0.5363573650644082,0.5756661625698813,1363,2451,Quarantine / Local Outlier Factor / nominal_budget=0.03,Local Outlier Factor,0.03,,144,0.72,0.6540769541334929,0.7776311022605097,200,0.0,0.0,0.025983637143036732,144,0.72,0.6540769541334929,0.7776311022605097,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.013939838591342627,0.008942136934008919,0.02166964949570238,1363,19,cwe119,12.459849332227916,83
200,0.0,0.0,0.04373172841465986,0.0,0.0,0.018845326377266564,0.9432404540763674,0,84,2451,0.0342717258261933,0.027767039014670734,0.042234002479571736,2451,84,1446,0.058091286307053944,0.047164770228240435,0.07135953998183628,0.5556915544675642,0.5359481939952241,0.5752606170744526,1362,2451,Quarantine / Local Outlier Factor / nominal_budget=0.05,Local Outlier Factor,0.05,,144,0.72,0.6540769541334929,0.7776311022605097,200,0.0,0.0,0.025983637143036732,144,0.72,0.6540769541334929,0.7776311022605097,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.013950073421439061,0.008948715353227863,0.021685483477448437,1362,19,cwe119,10.508712001381522,84
200,0.0970873786407767,0.06373030383895516,0.14519627848220512,0.1,0.06567044866909588,0.14940581243271736,0.9432404540763674,20,186,2451,0.0758873929008567,0.06605434968439028,0.0870477814003798,2451,186,1446,0.12863070539419086,0.11235359071964027,0.14687575917521292,0.5140758873929009,0.49428259479202136,0.5338251266871279,1260,2451,Quarantine / Local Outlier Factor / nominal_budget=0.10,Local Outlier Factor,0.1,10.3,144,0.72,0.6540769541334929,0.7776311022605097,200,0.1388888888888889,0.09174177752213597,0.20480196041450172,124,0.62,0.5510671801561923,0.6844099415132637,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.01507936507936508,0.009674683207090966,0.023431889242064873,1260,19,cwe119,3.963392965491886,206
200,0.11589403973509933,0.08452133838579134,0.15691570911398925,0.175,0.12860515066273331,0.23364431148248993,0.9432404540763674,35,267,2451,0.1089351285189718,0.09720724137582232,0.12188693144260204,2451,267,1446,0.18464730290456433,0.16549289884738247,0.2054728060912638,0.4810281517747858,0.46129296800415626,0.5008227117413384,1179,2451,Quarantine / Local Outlier Factor / nominal_budget=0.15,Local Outlier Factor,0.15,8.628571428571428,144,0.72,0.6540769541334929,0.7776311022605097,200,0.24305555555555555,0.1802694593674835,0.31919435416435477,109,0.545,0.47578611372488105,0.612517806901165,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.013570822731128074,0.008370396451156163,0.021930755536218757,1179,16,cwe119,1.4394908884600734,302
200,0.0392156862745098,0.010821083352867099,0.13216305655362262,0.01,0.0027466581335444384,0.035721761716176796,0.9432404540763674,2,49,2451,0.0199918400652794,0.015155225020280445,0.026330736712506464,2451,49,1446,0.0338865836791148,0.025726497880712598,0.04451667126105846,0.5699714402284781,0.5502771810298417,0.5894467098012903,1397,2451,Quarantine / Mahalanobis / nominal_budget=0.01,Mahalanobis,0.01,25.5,144,0.72,0.6540769541334929,0.7776311022605097,200,0.013888888888888888,0.0038171346628682636,0.04922251255952856,142,0.71,0.6436252189922268,0.7684597439293211,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.01145311381531854,0.007061999100421687,0.01852366485534633,1397,16,cwe119,64.97991828629098,51
200,0.07563025210084033,0.04029724166083566,0.137504772662155,0.045,0.023852543001492997,0.08329670400181957,0.9432404540763674,9,110,2451,0.0448796409628722,0.03737081194507548,0.05381286022910539,2451,110,1446,0.07607192254495158,0.06350257045186658,0.09088773026609431,0.5450836393308853,0.5253144384119521,0.5647117419777861,1336,2451,Quarantine / Mahalanobis / nominal_budget=0.03,Mahalanobis,0.03,13.222222222222221,144,0.72,0.6540769541334929,0.7776311022605097,200,0.0625,0.03322664843371556,0.11450903406644158,135,0.675,0.6073198511602996,0.7360842846076571,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.0074850299401197605,0.004070765554936659,0.013723473206475437,1336,10,cwe119,50.06330324024384,119
200,0.087248322147651,0.05169666436077341,0.143547865827221,0.065,0.03837635464915299,0.10801907929906893,0.9432404540763674,13,136,2451,0.0554875560995512,0.04710044310022085,0.06526585975389843,2451,136,1446,0.09405255878284924,0.0800643453922053,0.11019194583363981,0.5344757241942064,0.5146896820952328,0.5541538676145669,1310,2451,Quarantine / Mahalanobis / nominal_budget=0.05,Mahalanobis,0.05,11.461538461538462,144,0.72,0.6540769541334929,0.7776311022605097,200,0.09027777777777778,0.05351799457841227,0.14832970808046503,131,0.655,0.5867558925905368,0.7174020562325106,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.006870229007633588,0.0036186281905747023,0.013005492378964216,1310,9,cwe119,48.563622658617646,149
200,0.07692307692307693,0.04920877108218034,0.11830390319354436,0.09,0.05768744886219315,0.1377657187671654,0.9432404540763674,18,216,2451,0.0881272949816401,0.07753935545746178,0.10000427256569878,2451,216,1446,0.14937759336099585,0.1319346568780052,0.1686785282182528,0.5018359853121175,0.48205415248784217,0.5216120720529165,1230,2451,Quarantine / Mahalanobis / nominal_budget=0.10,Mahalanobis,0.1,13.0,144,0.72,0.6540769541334929,0.7776311022605097,200,0.125,0.0805506614325741,0.18893706642470343,126,0.63,0.5612262992405018,0.6938739159014088,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.0065040650406504065,0.003299336665767926,0.01278170736047074,1230,8,cwe119,42.81318000858931,234
200,0.08304498269896193,0.05643927524732228,0.12058982107485006,0.12,0.08197992706375512,0.17234252098296743,0.9432404540763674,24,265,2451,0.1081191350469196,0.09643303690860684,0.12103170278059149,2451,265,1446,0.18326417704011064,0.16417130725683027,0.20403547533505567,0.481844145246838,0.46210648716614355,0.5016386257085773,1181,2451,Quarantine / Mahalanobis / nominal_budget=0.15,Mahalanobis,0.15,12.041666666666666,144,0.72,0.6540769541334929,0.7776311022605097,200,0.16666666666666666,0.11463310915770045,0.23602264893765737,120,0.6,0.53083672039262,0.6653942143319266,7810185833b889220e4bbbf03124a9466b5c6ee1df1a8539aea44d0137c893a1,0.006773920406435224,0.003436381471622946,0.013309706093917581,1181,8,cwe119,38.45861581109521,289
200,0.45714285714285713,0.3457274259756358,0.5730174079452441,0.16,0.11567412031587021,0.21714070162067106,0.7878787878787878,32,38,255,0.1490196078431372,0.11053459440380381,0.19792240156762703,255,38,155,0.24516129032258063,0.18414214872004897,0.31850658929501796,0.4588235294117647,0.39872669197930655,0.5201425645313082,117,255,Quarantine / Supervised Gate / nominal_budget=0.01,Supervised Gate,0.01,2.1875,140,0.7,0.6332093162728074,0.7592525531762859,200,0.22857142857142856,0.16681621731086882,0.3048242914610982,108,0.54,0.47082289188953336,0.6076694820002854,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.15384615384615385,0.09958656287229517,0.2301136841249818,117,18,cwe399,0.9528541238920953,70
200,0.45714285714285713,0.3457274259756358,0.5730174079452441,0.16,0.11567412031587021,0.21714070162067106,0.7878787878787878,32,38,255,0.1490196078431372,0.11053459440380381,0.19792240156762703,255,38,155,0.24516129032258063,0.18414214872004897,0.31850658929501796,0.4588235294117647,0.39872669197930655,0.5201425645313082,117,255,Quarantine / Supervised Gate / nominal_budget=0.03,Supervised Gate,0.03,2.1875,140,0.7,0.6332093162728074,0.7592525531762859,200,0.22857142857142856,0.16681621731086882,0.3048242914610982,108,0.54,0.47082289188953336,0.6076694820002854,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.15384615384615385,0.09958656287229517,0.2301136841249818,117,18,cwe399,0.9528541238920953,70
200,0.45714285714285713,0.3457274259756358,0.5730174079452441,0.16,0.11567412031587021,0.21714070162067106,0.7878787878787878,32,38,255,0.1490196078431372,0.11053459440380381,0.19792240156762703,255,38,155,0.24516129032258063,0.18414214872004897,0.31850658929501796,0.4588235294117647,0.39872669197930655,0.5201425645313082,117,255,Quarantine / Supervised Gate / nominal_budget=0.05,Supervised Gate,0.05,2.1875,140,0.7,0.6332093162728074,0.7592525531762859,200,0.22857142857142856,0.16681621731086882,0.3048242914610982,108,0.54,0.47082289188953336,0.6076694820002854,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.15384615384615385,0.09958656287229517,0.2301136841249818,117,18,cwe399,0.9528541238920953,70
200,0.45714285714285713,0.3457274259756358,0.5730174079452441,0.16,0.11567412031587021,0.21714070162067106,0.7878787878787878,32,38,255,0.1490196078431372,0.11053459440380381,0.19792240156762703,255,38,155,0.24516129032258063,0.18414214872004897,0.31850658929501796,0.4588235294117647,0.39872669197930655,0.5201425645313082,117,255,Quarantine / Supervised Gate / nominal_budget=0.10,Supervised Gate,0.1,2.1875,140,0.7,0.6332093162728074,0.7592525531762859,200,0.22857142857142856,0.16681621731086882,0.3048242914610982,108,0.54,0.47082289188953336,0.6076694820002854,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.15384615384615385,0.09958656287229517,0.2301136841249818,117,18,cwe399,0.9516699716123256,70
200,0.45714285714285713,0.3457274259756358,0.5730174079452441,0.16,0.11567412031587021,0.21714070162067106,0.7878787878787878,32,38,255,0.1490196078431372,0.11053459440380381,0.19792240156762703,255,38,155,0.24516129032258063,0.18414214872004897,0.31850658929501796,0.4588235294117647,0.39872669197930655,0.5201425645313082,117,255,Quarantine / Supervised Gate / nominal_budget=0.15,Supervised Gate,0.15,2.1875,140,0.7,0.6332093162728074,0.7592525531762859,200,0.22857142857142856,0.16681621731086882,0.3048242914610982,108,0.54,0.47082289188953336,0.6076694820002854,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.15384615384615385,0.09958656287229517,0.2301136841249818,117,18,cwe399,0.9500519635520203,70
200,0.75,0.300641842582402,0.9544127391902995,0.015,0.005114237793258314,0.043165728792690254,0.7878787878787878,3,1,255,0.0039215686274509,0.0006925889000102634,0.021875120489777425,255,1,155,0.0064516129032258064,0.001139777383142991,0.035635626620720826,0.6039215686274509,0.5427777302325139,0.661980812859744,154,255,Quarantine / Isolation Forest / nominal_budget=0.01,Isolation Forest,0.01,1.3333333333333333,140,0.7,0.6332093162728074,0.7592525531762859,200,0.02142857142857143,0.007314003256778594,0.061104788525373835,137,0.685,0.6176504391426966,0.745376790097715,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.12987012987012986,0.08566752087480364,0.1920887742599078,154,20,cwe399,0.636826021618187,4
200,0.5306122448979592,0.39380863983661907,0.6629649630682485,0.13,0.09028202279669321,0.18366351872248404,0.7878787878787878,26,23,255,0.0901960784313725,0.06085409654729806,0.13170183729643958,255,23,155,0.14838709677419354,0.10095820355215518,0.21282296662053207,0.5176470588235295,0.4565107819996047,0.5782595366387034,132,255,Quarantine / Isolation Forest / nominal_budget=0.03,Isolation Forest,0.03,1.8846153846153846,140,0.7,0.6332093162728074,0.7592525531762859,200,0.18571428571428572,0.13000555452848817,0.25820977141799994,114,0.57,0.5007048776415268,0.6366567766656557,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.13636363636363635,0.0880284588681822,0.20526534971262397,132,18,cwe399,0.5088149977902324,49
200,0.5128205128205128,0.4039270123076001,0.6205104797510615,0.2,0.15045200926098115,0.26085518656537876,0.7878787878787878,40,38,255,0.1490196078431372,0.11053459440380381,0.19792240156762703,255,38,155,0.24516129032258063,0.18414214872004897,0.31850658929501796,0.4588235294117647,0.39872669197930655,0.5201425645313082,117,255,Quarantine / Isolation Forest / nominal_budget=0.05,Isolation Forest,0.05,1.95,140,0.7,0.6332093162728074,0.7592525531762859,200,0.2857142857142857,0.21738979502274602,0.36548429084985956,100,0.5,0.43136085960389187,0.5686391403961081,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.1452991452991453,0.09273939280804754,0.220410243003977,117,17,cwe399,0.49156348207236084,78
200,0.5473684210526316,0.44738266913924607,0.6436722394728039,0.26,0.20413830063574687,0.3249074560253411,0.7878787878787878,52,43,255,0.1686274509803921,0.12766751857040856,0.21942316477692,255,43,155,0.27741935483870966,0.21296752387539922,0.35263707008712764,0.4392156862745098,0.3796510719534066,0.5005844971813104,112,255,Quarantine / Isolation Forest / nominal_budget=0.10,Isolation Forest,0.1,1.8269230769230769,140,0.7,0.6332093162728074,0.7592525531762859,200,0.37142857142857144,0.2958250811297044,0.45389937039385897,88,0.44,0.37297819251185865,0.5092832466534134,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.14285714285714285,0.08988661089101818,0.21951435129965596,112,16,cwe399,0.4883462840338846,95
200,0.49557522123893805,0.4050633172767508,0.5863780768132133,0.28,0.22236889773949028,0.345923045866507,0.7878787878787878,56,57,255,0.2235294117647059,0.17671400028379536,0.2785510077160468,255,57,155,0.36774193548387096,0.2958854910974617,0.44599549951795286,0.3843137254901961,0.32674681902070224,0.44531442546150124,98,255,Quarantine / Isolation Forest / nominal_budget=0.15,Isolation Forest,0.15,2.017857142857143,140,0.7,0.6332093162728074,0.7592525531762859,200,0.4,0.32256681051429237,0.48277442955959027,84,0.42,0.35373599161616726,0.4892792606041954,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.15306122448979592,0.0950068281011927,0.23728867524854486,98,15,cwe399,0.4805570136487365,113
200,0.625,0.4525440735307745,0.7706611269054578,0.1,0.06567044866909588,0.14940581243271736,0.7878787878787878,20,12,255,0.0470588235294117,0.027121591320373624,0.08044023029638905,255,12,155,0.07741935483870968,0.04483940779466521,0.13043887929361037,0.5607843137254902,0.49941550281868957,0.6203489280465934,143,255,Quarantine / One-Class SVM / nominal_budget=0.01,One-Class SVM,0.01,1.6,140,0.7,0.6332093162728074,0.7592525531762859,200,0.14285714285714285,0.09441991250112672,0.2103702306198825,120,0.6,0.53083672039262,0.6653942143319266,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.13986013986013987,0.09239695525122124,0.20616626505993266,143,20,cwe399,-0.2488990242738751,32
200,0.4883720930232558,0.3855057710813486,0.5922327916462267,0.21,0.15928412069979,0.2716461685990245,0.7878787878787878,42,44,255,0.1725490196078431,0.13112103326736244,0.22369638755514562,255,44,155,0.2838709677419355,0.21878649802491484,0.359409267127104,0.4352941176470588,0.3758472290883091,0.49666160257122843,111,255,Quarantine / One-Class SVM / nominal_budget=0.03,One-Class SVM,0.03,2.0476190476190474,140,0.7,0.6332093162728074,0.7592525531762859,200,0.3,0.23026240868244724,0.3804200714653179,98,0.49,0.4215627833121318,0.5588141232154135,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.16216216216216217,0.10510773837466895,0.24181800803978537,111,18,cwe399,-3.0658805881579423,86
200,0.47191011235955055,0.37152022402743146,0.5746245257049423,0.21,0.15928412069979,0.2716461685990245,0.7878787878787878,42,47,255,0.1843137254901961,0.14153120564761698,0.23646642760042977,255,47,155,0.3032258064516129,0.23634464224678298,0.3796246364737118,0.4235294117647059,0.3644584571985234,0.48487016203547545,108,255,Quarantine / One-Class SVM / nominal_budget=0.05,One-Class SVM,0.05,2.119047619047619,140,0.7,0.6332093162728074,0.7592525531762859,200,0.3,0.23026240868244724,0.3804200714653179,98,0.49,0.4215627833121318,0.5588141232154135,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.1574074074074074,0.10066202670916788,0.23768709015421371,108,17,cwe399,-3.132811128158741,89
200,0.4666666666666667,0.3670842495769753,0.5689781254606465,0.21,0.15928412069979,0.2716461685990245,0.7878787878787878,42,48,255,0.188235294117647,0.14501712591540894,0.2407072448078173,255,48,155,0.3096774193548387,0.24223006060433877,0.38633038930564806,0.4196078431372549,0.3606698278011165,0.48093205395770283,107,255,Quarantine / One-Class SVM / nominal_budget=0.10,One-Class SVM,0.1,2.142857142857143,140,0.7,0.6332093162728074,0.7592525531762859,200,0.3,0.23026240868244724,0.3804200714653179,98,0.49,0.4215627833121318,0.5588141232154135,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.1588785046728972,0.1016267684518659,0.23977489860765422,107,17,cwe399,-3.1470005340189626,90
200,0.44545454545454544,0.3559771278523678,0.5386131196347047,0.245,0.19056868089037182,0.30904243556203415,0.7878787878787878,49,61,255,0.2392156862745098,0.1909715805110715,0.29520037738948884,255,61,155,0.3935483870967742,0.32010552662008906,0.47214014875329346,0.3686274509803922,0.31177317021223405,0.42938112436925124,94,255,Quarantine / One-Class SVM / nominal_budget=0.15,One-Class SVM,0.15,2.2448979591836733,140,0.7,0.6332093162728074,0.7592525531762859,200,0.35,0.27595653505679385,0.43205532505403,91,0.455,0.387482193098835,0.524213886275119,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.1595744680851064,0.09915613688605256,0.2467244256954247,94,15,cwe399,-3.299100690086301,110
200,0.5526315789473685,0.39706297121992484,0.6985359900194875,0.105,0.06970748792681017,0.15518031991123038,0.7878787878787878,21,17,255,0.0666666666666666,0.04203657063065384,0.10415893836200657,255,17,155,0.10967741935483871,0.06961297225441505,0.16862117078132044,0.5411764705882353,0.4798574354686917,0.6012733080206933,138,255,Quarantine / Local Outlier Factor / nominal_budget=0.01,Local Outlier Factor,0.01,1.8095238095238095,140,0.7,0.6332093162728074,0.7592525531762859,200,0.15,0.10025055316583265,0.21844378709275641,119,0.595,0.525797100813387,0.6606222871749323,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.13768115942028986,0.08994647196691005,0.2050410385153892,138,19,cwe399,2.0229145635182304,38
200,0.5121951219512195,0.3648450865154381,0.6574557044556734,0.105,0.06970748792681017,0.15518031991123038,0.7878787878787878,21,20,255,0.0784313725490196,0.05134348342534953,0.11803223799284951,255,20,155,0.12903225806451613,0.0851040728823802,0.19090358372183114,0.5294117647058824,0.46816740996060663,0.5897831211032399,135,255,Quarantine / Local Outlier Factor / nominal_budget=0.03,Local Outlier Factor,0.03,1.9523809523809523,140,0.7,0.6332093162728074,0.7592525531762859,200,0.15,0.10025055316583265,0.21844378709275641,119,0.595,0.525797100813387,0.6606222871749323,f64aaa7645d6dcbacf2bb07ab78e9331553b8e7315b128505b17405a7b841d73,0.14074074074074075,0.09198858446777544,0.2093728329077795,135,19,cwe399,1.4287453310693976,41
